,price,year,manufacturer,condition,odometer,type,group
1389,14998,2019.0,nissan,excellent,2949.0,sedan,1
1390,14998,2019.0,nissan,excellent,4358.0,sedan,1
1392,13995,2015.0,chevrolet,excellent,62898.0,SUV,3
1398,24995,2015.0,jeep,excellent,50793.0,SUV,2
1399,27995,2015.0,gmc,excellent,43480.0,pickup,2
1400,23495,2017.0,chevrolet,good,43772.0,SUV,3
1401,18495,2018.0,hyundai,good,17221.0,SUV,2
1402,18800,2018.0,hyundai,good,27067.0,SUV,2
1404,24900,2016.0,gmc,good,59674.0,truck,2
1405,18495,2019.0,mitsubishi,good,12687.0,SUV,1
1406,16495,2015.0,chevrolet,good,38416.0,SUV,3
1407,0,2013.0,gmc,good,71659.0,truck,2
1408,20995,2015.0,ram,good,64545.0,truck,1
1409,24900,2014.0,chevrolet,good,68017.0,truck,3
1411,21495,2014.0,ram,good,47881.0,truck,1
1414,22900,2013.0,chevrolet,excellent,71000.0,pickup,3
1422,16000,2012.0,chevrolet,good,91000.0,pickup,3
1440,26999,2013.0,toyota,like new,93200.0,truck,1
1448,5400,2002.0,chevrolet,good,158935.0,pickup,3
1450,18995,2013.0,jeep,excellent,54354.0,SUV,2
1451,5000,2006.0,toyota,fair,154840.0,pickup,1
1452,8995,2013.0,ford,good,142000.0,SUV,2
1454,6995,2006.0,bmw,good,117000.0,wagon,3
1455,7995,2013.0,ford,good,120000.0,sedan,2
1456,11000,2013.0,honda,good,111700.0,SUV,2
1460,6995,2014.0,dodge,good,156000.0,sedan,3
1461,14998,2015.0,mercedes-benz,excellent,29139.0,hatchback,1
1462,7995,2006.0,ford,good,104000.0,van,2
1463,6500,2010.0,toyota,good,150000.0,truck,1
1464,8992,2016.0,fiat,excellent,26589.0,hatchback,3
1465,16911,2017.0,ford,excellent,72921.0,SUV,2
1467,4500,2009.0,toyota,excellent,180000.0,hatchback,1
1469,10995,2013.0,ford,good,150000.0,SUV,2
1470,3800,2008.0,subaru,good,171276.0,SUV,1
1473,7900,2009.0,lexus,excellent,168000.0,SUV,2
1474,8500,2011.0,nissan,excellent,142000.0,SUV,1
1476,1000,2006.0,volvo,fair,160000.0,sedan,1
1480,15700,2013.0,toyota,excellent,74000.0,SUV,1
1482,2500,2004.0,ford,good,226362.0,pickup,2
1483,3700,2004.0,ford,fair,119500.0,pickup,2
1488,11500,2013.0,nissan,excellent,92000.0,SUV,1
1490,15400,2013.0,gmc,excellent,55000.0,pickup,2
1495,4600,2009.0,pontiac,excellent,140000.0,hatchback,1
1496,6800,2006.0,dodge,good,168200.0,pickup,3
1498,6995,2009.0,subaru,excellent,123913.0,SUV,1
1499,15500,2013.0,mercedes-benz,excellent,66000.0,sedan,1
1500,8000,2003.0,gmc,good,195000.0,pickup,2
1504,16000,2008.0,ford,excellent,100000.0,coupe,2
1505,9250,2014.0,mazda,excellent,106000.0,hatchback,1
1506,9000,2000.0,ford,excellent,130000.0,truck,2
1507,4495,2005.0,honda,good,129000.0,sedan,2
1510,7995,2007.0,ford,good,41000.0,van,2
1519,9500,2013.0,volkswagen,excellent,67121.0,sedan,1
1523,8250,2004.0,ford,good,111000.0,pickup,2
1525,4000,2005.0,ram,excellent,103000.0,pickup,1
1526,7550,2009.0,lexus,good,121500.0,sedan,2
1528,4000,2002.0,audi,excellent,132000.0,sedan,3
1529,3800,2004.0,acura,excellent,198000.0,SUV,3
1533,2000,2004.0,honda,fair,190853.0,mini-van,2
1538,6625,2009.0,subaru,excellent,119200.0,SUV,1
1539,8000,2010.0,mercedes-benz,good,81800.0,sedan,1
1540,16495,2017.0,nissan,like new,35472.0,SUV,1
1541,18995,2016.0,honda,like new,25843.0,SUV,2
1547,15995,2012.0,toyota,good,113124.0,SUV,1
1548,8995,2009.0,toyota,excellent,64263.0,sedan,1
1552,13495,2010.0,honda,excellent,71907.0,SUV,2
1553,11995,2017.0,toyota,excellent,46507.0,hatchback,1
1556,14995,2010.0,jeep,excellent,134435.0,SUV,2
1562,13495,2016.0,honda,like new,30025.0,sedan,2
1566,5900,2011.0,audi,good,162922.0,wagon,3
1567,10995,2016.0,volkswagen,excellent,52196.0,sedan,1
1568,17995,2016.0,toyota,like new,32405.0,SUV,1
1569,11995,2014.0,volkswagen,like new,50268.0,sedan,1
1570,7995,2013.0,subaru,good,144634.0,wagon,1
1576,21995,2016.0,nissan,like new,49474.0,pickup,1
1584,15850,2017.0,hyundai,like new,19764.0,sedan,2
1586,9995,2007.0,ram,excellent,160500.0,pickup,1
1588,13995,2007.0,jeep,excellent,132697.0,SUV,2
1589,8795,2010.0,nissan,excellent,98691.0,SUV,1
1590,5995,2008.0,subaru,excellent,117103.0,sedan,1
1591,5995,2007.0,toyota,excellent,189382.0,mini-van,1
1592,6995,2011.0,toyota,excellent,147241.0,sedan,1
1593,8695,2004.0,gmc,excellent,117108.0,truck,2
1594,8395,2007.0,saturn,excellent,107021.0,SUV,1
1597,23995,2015.0,chevrolet,excellent,87000.0,pickup,3
1598,7995,2008.0,bmw,excellent,86000.0,coupe,3
1599,3300,2004.0,volvo,excellent,149000.0,sedan,1
1601,13800,2008.0,ford,good,120314.0,truck,2
1603,9995,2004.0,toyota,excellent,88000.0,pickup,1
1604,6985,2012.0,subaru,excellent,103588.0,wagon,1
1609,19995,2013.0,toyota,good,64377.0,SUV,1
1610,7495,2009.0,toyota,good,136936.0,mini-van,1
1611,7995,2006.0,gmc,good,129545.0,truck,2
1613,18995,2016.0,honda,excellent,53553.0,SUV,2
1614,8995,2006.0,chevrolet,good,196030.0,van,3
1615,10995,2013.0,dodge,excellent,73064.0,mini-van,3
1616,18495,2011.0,ram,excellent,49013.0,pickup,1
1617,26995,2017.0,toyota,good,54602.0,pickup,1
1618,22495,2017.0,subaru,like new,36571.0,SUV,1
1623,9995,2012.0,ford,excellent,82831.0,SUV,2
1624,6596,2012.0,mazda,good,96078.0,hatchback,1
1628,3400,2008.0,toyota,excellent,155000.0,hatchback,1
1629,14400,2010.0,chevrolet,good,69700.0,truck,3
1630,8900,2007.0,chevrolet,good,140.0,truck,3
1631,18500,2009.0,toyota,excellent,66300.0,truck,1
1632,17995,2017.0,nissan,excellent,28100.0,SUV,1
1635,13995,2014.0,ford,excellent,97289.0,SUV,2
1636,9995,2004.0,chevrolet,excellent,73765.0,truck,3
1637,6999,2008.0,volvo,excellent,135000.0,wagon,1
1638,9999,2011.0,honda,excellent,143000.0,van,2
1639,5899,2013.0,kia,excellent,93000.0,hatchback,2
1640,10499,2015.0,subaru,excellent,106000.0,sedan,1
1641,5999,2009.0,toyota,excellent,129000.0,sedan,1
1642,10499,2015.0,subaru,excellent,100000.0,sedan,1
1643,13999,2012.0,audi,excellent,99000.0,sedan,3
1644,7899,2013.0,volkswagen,excellent,127000.0,coupe,1
1645,4999,2008.0,nissan,excellent,140000.0,sedan,1
1647,11999,2015.0,subaru,like new,93720.0,wagon,1
1648,9999,2012.0,honda,excellent,131000.0,SUV,2
1649,9499,2015.0,volkswagen,excellent,102000.0,SUV,1
1650,8999,2014.0,subaru,excellent,124000.0,wagon,1
1652,6499,2011.0,subaru,excellent,112000.0,sedan,1
1653,12499,2014.0,nissan,excellent,109000.0,SUV,1
1654,10799,2016.0,nissan,excellent,74000.0,sedan,1
1655,7999,2010.0,subaru,excellent,99000.0,wagon,1
1656,5499,2006.0,honda,excellent,75000.0,coupe,2
1657,9999,2010.0,ram,excellent,170000.0,truck,1
1658,15499,2015.0,honda,excellent,134000.0,SUV,2
1659,9999,2015.0,nissan,like new,89349.0,SUV,1
1660,10999,2014.0,subaru,excellent,121000.0,wagon,1
1680,12995,2017.0,toyota,like new,37314.0,sedan,1
1681,15995,2016.0,nissan,like new,25646.0,SUV,1
1683,23995,2017.0,toyota,like new,41204.0,mini-van,1
1687,15995,2016.0,mazda,like new,41835.0,SUV,1
1689,16995,2017.0,toyota,like new,34140.0,sedan,1
1691,14995,2016.0,volkswagen,like new,37790.0,SUV,1
1692,10995,2017.0,ford,like new,44420.0,sedan,2
1693,17495,2017.0,subaru,excellent,21000.0,SUV,1
1694,15995,2017.0,kia,like new,32282.0,SUV,2
1696,11995,2016.0,volkswagen,like new,37531.0,sedan,1
1697,18495,2016.0,subaru,excellent,18300.0,SUV,1
1699,19495,2015.0,subaru,excellent,16500.0,wagon,1
1700,17495,2018.0,subaru,excellent,33000.0,wagon,1
1701,16995,2017.0,subaru,excellent,29000.0,sedan,1
1702,25995,2018.0,subaru,like new,13000.0,wagon,1
1703,5895,2007.0,toyota,good,145392.0,sedan,1
1704,14995,2011.0,chevrolet,good,108897.0,truck,3
1705,13995,2016.0,nissan,like new,32789.0,sedan,1
1707,24995,2015.0,volkswagen,like new,49400.0,SUV,1
1708,8995,2007.0,toyota,excellent,134000.0,SUV,1
1709,15995,2017.0,hyundai,like new,39163.0,SUV,2
1711,10750,2009.0,toyota,good,118189.0,other,1
1712,9500,2011.0,ram,excellent,165000.0,truck,1
1713,16995,2016.0,subaru,excellent,34300.0,SUV,1
1714,17495,2017.0,subaru,excellent,19000.0,sedan,1
1715,6900,2013.0,hyundai,good,101000.0,sedan,2
1716,19995,2016.0,subaru,excellent,24000.0,wagon,1
1717,15495,2016.0,subaru,excellent,49200.0,hatchback,1
1718,25995,2019.0,subaru,like new,3000.0,wagon,1
1719,6995,2007.0,bmw,good,115000.0,other,3
1720,14998,2019.0,nissan,excellent,4358.0,sedan,1
1721,14998,2019.0,nissan,excellent,2949.0,sedan,1
1722,17998,2014.0,ram,excellent,60098.0,truck,1
1723,5998,2009.0,mazda,excellent,152963.0,SUV,1
1724,14998,2019.0,nissan,excellent,2949.0,sedan,1
1725,14998,2019.0,nissan,excellent,4358.0,sedan,1
1726,3398,2010.0,chevrolet,excellent,158739.0,sedan,3
1727,21998,2016.0,nissan,excellent,33558.0,truck,1
1728,18998,2014.0,ram,excellent,80882.0,truck,1
1729,13998,2016.0,nissan,excellent,24365.0,sedan,1
1730,24998,2016.0,audi,excellent,32348.0,SUV,3
1731,23998,2016.0,mercedes-benz,excellent,48400.0,sedan,1
1732,21998,2015.0,infiniti,excellent,36647.0,sedan,2
1733,18598,2018.0,dodge,excellent,35314.0,van,3
1734,21998,2019.0,nissan,excellent,17074.0,SUV,1
1735,18598,2018.0,dodge,excellent,35314.0,van,3
1736,21998,2017.0,chevrolet,excellent,42211.0,van,3
1737,16998,2010.0,ram,excellent,99442.0,truck,1
1738,11598,2015.0,nissan,excellent,64274.0,sedan,1
1739,24998,2019.0,nissan,excellent,13625.0,SUV,1
1741,15998,2014.0,gmc,excellent,23790.0,truck,2
1743,18999,2016.0,mazda,excellent,35045.0,SUV,1
1744,11996,2012.0,buick,good,91896.0,wagon,3
1745,23998,2016.0,mercedes-benz,excellent,36039.0,sedan,1
1748,18998,2013.0,chevrolet,excellent,117350.0,truck,3
1750,26998,2016.0,rover,excellent,42258.0,SUV,1
1752,15998,2016.0,nissan,excellent,47081.0,SUV,1
1753,18598,2018.0,dodge,excellent,35314.0,van,3
1754,21998,2016.0,bmw,excellent,27549.0,sedan,3
1755,19598,2018.0,dodge,excellent,37589.0,van,3
1756,14998,2019.0,nissan,excellent,5.0,sedan,1
1757,8998,2013.0,dodge,excellent,72304.0,sedan,3
1759,13998,2013.0,bmw,excellent,94770.0,SUV,3
1760,14998,2019.0,nissan,excellent,5.0,sedan,1
1761,16998,2016.0,nissan,excellent,47081.0,SUV,1
1763,19998,2011.0,ram,excellent,88901.0,truck,1
1764,20998,2015.0,jeep,excellent,52822.0,SUV,2
1765,21998,2016.0,bmw,excellent,27549.0,sedan,3
1769,15998,2014.0,honda,excellent,83736.0,SUV,2
1770,7998,2012.0,nissan,excellent,62445.0,hatchback,1
1771,24998,2016.0,audi,excellent,34900.0,SUV,3
1773,18998,2012.0,ram,excellent,79284.0,truck,1
1774,12998,2014.0,toyota,excellent,96035.0,truck,1
1775,10998,2013.0,dodge,excellent,84894.0,van,3
1776,20998,2014.0,honda,excellent,83313.0,truck,2
1777,13998,2016.0,mazda,excellent,24849.0,sedan,1
1778,16998,2011.0,nissan,excellent,74097.0,truck,1
1779,6998,2007.0,audi,excellent,101669.0,convertible,3
1780,8998,2006.0,nissan,excellent,128188.0,SUV,1
1781,7998,2010.0,nissan,excellent,117369.0,SUV,1
1782,12998,2017.0,volkswagen,excellent,57078.0,sedan,1
1783,23998,2016.0,mercedes-benz,excellent,48400.0,sedan,1
1784,16598,2016.0,nissan,excellent,28024.0,SUV,1
1785,13998,2016.0,nissan,excellent,24365.0,sedan,1
1788,12998,2009.0,ram,excellent,100929.0,truck,1
1789,13998,2016.0,mazda,excellent,24870.0,sedan,1
1790,17998,2012.0,ford,excellent,96998.0,truck,2
1791,17998,2017.0,volkswagen,excellent,31557.0,SUV,1
1792,8700,2012.0,honda,good,43400.0,sedan,2
1793,14998,2009.0,toyota,excellent,130630.0,truck,1
1794,5900,2001.0,toyota,good,199635.0,pickup,1
1795,23995,2015.0,jeep,excellent,97000.0,SUV,2
1797,19300,2013.0,chevrolet,like new,88088.0,pickup,3
1799,7995,2008.0,volvo,good,121994.0,other,1
1800,17000,2008.0,chevrolet,good,49500.0,truck,3
1815,4000,2006.0,honda,good,149000.0,sedan,2
1816,9200,2004.0,mercedes-benz,good,115000.0,van,1
1818,22900,2014.0,ford,excellent,70000.0,pickup,2
1819,19500,2012.0,ford,good,94260.0,truck,2
1823,4995,2012.0,volkswagen,good,68500.0,sedan,1
1825,3700,2008.0,ford,excellent,191000.0,pickup,2
1827,12500,2010.0,ford,excellent,119979.0,truck,2
1829,6596,2011.0,nissan,good,91832.0,sedan,1
1830,8596,2014.0,dodge,good,90439.0,van,3
1831,6596,2011.0,subaru,good,129636.0,wagon,1
1832,9396,2013.0,chevrolet,good,119635.0,wagon,3
1833,6596,2012.0,mazda,good,96078.0,hatchback,1
1834,5996,2007.0,honda,good,74196.0,sedan,2
1835,4596,2010.0,chevrolet,good,124946.0,sedan,3
1836,6996,2011.0,nissan,good,124565.0,wagon,1
1837,5996,2008.0,toyota,good,147351.0,SUV,1
1840,2000,2007.0,honda,fair,176185.0,SUV,2
1844,5300,2009.0,honda,good,178400.0,hatchback,2
1846,12995,2005.0,toyota,excellent,133099.0,pickup,1
1847,6995,2008.0,saturn,excellent,62280.0,SUV,1
1848,6995,2014.0,volkswagen,excellent,77347.0,sedan,1
1849,2999,2007.0,kia,excellent,155000.0,SUV,2
1850,7995,2004.0,toyota,excellent,136434.0,SUV,1
1851,5495,2013.0,chevrolet,excellent,157383.0,sedan,3
1852,9995,2008.0,toyota,excellent,123913.0,mini-van,1
1853,13495,2014.0,buick,excellent,35417.0,SUV,3
1854,13995,2009.0,chevrolet,excellent,149897.0,SUV,3
1855,6995,2015.0,kia,excellent,98386.0,wagon,2
1856,5995,2010.0,dodge,excellent,134865.0,sedan,3
1858,18995,2016.0,volvo,like new,47596.0,sedan,1
1859,8995,2013.0,acura,excellent,120685.0,sedan,3
1860,9995,2010.0,dodge,excellent,55759.0,SUV,3
1861,14995,2015.0,mazda,excellent,64492.0,SUV,1
1862,11995,2015.0,kia,excellent,58605.0,sedan,2
1863,12995,2011.0,toyota,excellent,78171.0,SUV,1
1864,8995,2012.0,ford,excellent,81008.0,sedan,2
1865,8995,2013.0,dodge,excellent,65041.0,sedan,3
1866,18995,2015.0,nissan,like new,73230.0,pickup,1
1867,11995,2012.0,buick,like new,63981.0,sedan,3
1868,10495,2008.0,lexus,excellent,104548.0,SUV,2
1871,19995,2014.0,jeep,excellent,119000.0,SUV,2
1872,7995,2010.0,toyota,excellent,78000.0,sedan,1
1873,19995,2015.0,mercedes-benz,excellent,129000.0,van,1
1874,5999,2007.0,hyundai,excellent,98000.0,SUV,2
1875,2500,2002.0,chevrolet,fair,190000.0,pickup,3
1876,14995,2011.0,chevrolet,excellent,127000.0,SUV,3
1877,9499,2011.0,bmw,excellent,93000.0,sedan,3
1879,11995,2012.0,chevrolet,excellent,141000.0,pickup,3
1880,10995,2005.0,toyota,excellent,171000.0,pickup,1
1881,13995,2010.0,toyota,excellent,169000.0,SUV,1
1882,12995,2010.0,lexus,excellent,109000.0,SUV,2
1883,10995,2011.0,volvo,excellent,59000.0,convertible,1
1885,3995,2005.0,cadillac,excellent,130000.0,sedan,3
1886,18995,2011.0,ram,excellent,99000.0,pickup,1
1887,18995,2016.0,dodge,excellent,49233.0,sedan,3
1888,7995,2006.0,toyota,excellent,216806.0,pickup,1
1889,4995,2002.0,toyota,excellent,85660.0,sedan,1
1890,7495,2008.0,honda,excellent,134826.0,SUV,2
1891,19995,2012.0,gmc,excellent,101000.0,SUV,2
1892,10998,2014.0,toyota,good,63541.0,sedan,1
1897,13995,2010.0,jeep,excellent,155834.0,SUV,2
1900,1700,2009.0,subaru,good,165000.0,sedan,1
1902,8995,2012.0,volkswagen,excellent,105000.0,sedan,1
1912,13498,2009.0,jeep,good,117675.0,SUV,2
1919,11995,2008.0,jeep,excellent,110399.0,SUV,2
1924,5000,2009.0,subaru,good,173000.0,wagon,1
1926,10500,2014.0,chevrolet,good,85000.0,sedan,3
1938,9500,2010.0,bmw,excellent,77600.0,SUV,3
1940,8900,2004.0,ford,good,127000.0,truck,2
1948,9995,2014.0,ford,excellent,121754.0,SUV,2
1949,9998,2014.0,mazda,good,112675.0,hatchback,1
1959,3999,2003.0,toyota,good,153900.0,SUV,1
1963,6900,2000.0,gmc,good,148000.0,pickup,2
1967,2995,2007.0,chevrolet,good,128000.0,sedan,3
1968,19298,2013.0,ram,good,105334.0,truck,1
1969,12995,2011.0,jeep,excellent,79002.0,SUV,2
1970,10995,2009.0,ford,good,124000.0,truck,2
1971,3995,2009.0,ford,good,122000.0,sedan,2
1972,3995,2008.0,subaru,good,119500.0,wagon,1
1973,6995,2012.0,honda,good,152500.0,hatchback,2
1975,1800,2008.0,nissan,fair,139500.0,SUV,1
1977,14990,2010.0,ford,good,53366.0,truck,2
1979,19990,2001.0,ford,good,58558.0,truck,2
1980,20990,2006.0,gmc,good,113648.0,truck,2
1983,25990,2011.0,ford,good,160025.0,truck,2
1984,16490,2001.0,gmc,good,61030.0,truck,2
1988,24990,2015.0,ford,good,114432.0,truck,2
1989,14990,2006.0,ford,good,85704.0,truck,2
1990,20990,2011.0,ford,good,63887.0,truck,2
1991,12990,2006.0,ford,good,168894.0,truck,2
1992,15990,2006.0,ford,good,62641.0,truck,2
1995,17490,2012.0,ford,good,76654.0,truck,2
1996,15990,2012.0,mitsubishi,good,106683.0,truck,1
1997,20990,2012.0,chevrolet,good,29116.0,truck,3
1999,14990,2008.0,ford,good,219189.0,truck,2
2001,10999,2014.0,subaru,excellent,121000.0,wagon,1
2002,13998,2010.0,gmc,good,170397.0,truck,2
2004,29490,2008.0,ram,good,54185.0,truck,1
2006,3000,2005.0,subaru,good,149000.0,sedan,1
2007,11998,2012.0,honda,good,98336.0,SUV,2
2008,10995,2004.0,jeep,excellent,133982.0,SUV,2
2009,9985,2007.0,toyota,excellent,139638.0,pickup,1
2010,9999,2015.0,nissan,like new,89349.0,SUV,1
2011,15499,2015.0,honda,excellent,134000.0,SUV,2
2012,9999,2010.0,ram,excellent,170000.0,truck,1
2013,5499,2006.0,honda,excellent,75000.0,coupe,2
2014,7999,2010.0,subaru,excellent,99000.0,wagon,1
2015,10799,2016.0,nissan,excellent,74000.0,sedan,1
2016,12999,2014.0,nissan,excellent,109000.0,SUV,1
2017,6499,2011.0,subaru,excellent,112000.0,sedan,1
2018,8999,2014.0,subaru,excellent,124000.0,wagon,1
2019,9499,2015.0,volkswagen,excellent,102000.0,SUV,1
2020,9999,2012.0,honda,excellent,131000.0,SUV,2
2021,11999,2015.0,subaru,like new,93720.0,wagon,1
2023,4999,2008.0,nissan,excellent,140000.0,sedan,1
2024,7899,2013.0,volkswagen,excellent,127000.0,coupe,1
2025,13999,2012.0,audi,excellent,99000.0,sedan,3
2026,10499,2015.0,subaru,excellent,100000.0,sedan,1
2027,5999,2009.0,toyota,excellent,129000.0,sedan,1
2029,10499,2015.0,subaru,excellent,106000.0,sedan,1
2030,5899,2013.0,kia,excellent,93000.0,hatchback,2
2031,9999,2011.0,honda,excellent,143000.0,van,2
2032,12995,2012.0,mercedes-benz,excellent,91000.0,SUV,1
2033,16800,2012.0,ram,like new,120875.0,pickup,1
2040,14995,2011.0,nissan,excellent,119000.0,pickup,1
2043,7700,2011.0,chrysler,like new,93000.0,van,3
2046,3985,2008.0,nissan,excellent,134989.0,sedan,1
2047,4995,2007.0,toyota,excellent,120235.0,sedan,1
2048,14995,2011.0,toyota,excellent,143000.0,pickup,1
2053,8995,2013.0,ford,good,147000.0,SUV,2
2056,3750,2005.0,kia,excellent,69100.0,sedan,2
2060,5475,2008.0,volvo,excellent,133223.0,wagon,1
2061,11985,2013.0,ford,excellent,151956.0,truck,2
2062,5985,2007.0,volkswagen,excellent,71556.0,sedan,1
2064,17995,2010.0,jeep,excellent,120288.0,SUV,2
2070,3400,2008.0,toyota,excellent,155000.0,hatchback,1
2072,9985,2013.0,subaru,excellent,132713.0,wagon,1
2074,10995,2010.0,ford,good,133000.0,truck,2
2076,10995,2006.0,ram,excellent,54000.0,pickup,1
2077,6999,2008.0,volvo,excellent,135000.0,wagon,1
2078,4395,2003.0,honda,excellent,106000.0,sedan,2
2079,19995,2012.0,toyota,excellent,144000.0,SUV,1
2080,7895,2012.0,toyota,excellent,143180.0,hatchback,1
2081,8795,2006.0,toyota,excellent,153303.0,truck,1
2082,12995,2011.0,buick,excellent,95000.0,SUV,3
2083,19995,2015.0,toyota,excellent,101000.0,mini-van,1
2084,15995,2013.0,chevrolet,excellent,137000.0,SUV,3
2085,25995,2010.0,ford,excellent,73000.0,pickup,2
2088,4895,2010.0,volkswagen,excellent,105547.0,hatchback,1
2089,6985,2010.0,toyota,excellent,60397.0,sedan,1
2091,6295,2008.0,nissan,excellent,141.0,SUV,1
2093,6750,2008.0,volkswagen,excellent,106095.0,sedan,1
2094,8985,2013.0,nissan,excellent,156044.0,pickup,1
2096,3995,2005.0,toyota,excellent,138296.0,sedan,1
2097,9795,2005.0,toyota,excellent,129134.0,pickup,1
2098,11985,2009.0,ram,excellent,124182.0,pickup,1
2099,6985,2010.0,toyota,excellent,125617.0,sedan,1
2100,7995,2010.0,subaru,excellent,102991.0,SUV,1
2102,8985,2012.0,acura,excellent,30336.0,sedan,3
2114,4596,2010.0,chevrolet,good,124946.0,sedan,3
2115,6596,2011.0,subaru,good,129636.0,wagon,1
2116,5996,2007.0,honda,good,74196.0,sedan,2
2117,17500,2013.0,subaru,excellent,55000.0,sedan,1
2120,10998,2011.0,nissan,salvage,91542.0,truck,1
2122,6998,2009.0,subaru,good,138085.0,sedan,1
2124,11998,2014.0,subaru,good,40063.0,sedan,1
2125,12498,2014.0,toyota,good,125991.0,van,1
2126,3998,2008.0,hyundai,good,131460.0,sedan,2
2127,22498,2013.0,ram,good,134386.0,truck,1
2128,7998,2008.0,honda,good,161583.0,SUV,2
2129,2498,2003.0,honda,good,225981.0,sedan,2
2130,7998,2013.0,nissan,good,113982.0,SUV,1
2131,13998,2010.0,ram,good,125624.0,truck,1
2132,3998,2003.0,honda,good,30805.0,sedan,2
2133,7498,2010.0,ford,good,157832.0,sedan,2
2134,6498,2006.0,honda,good,172118.0,SUV,2
2135,14498,2014.0,honda,good,122916.0,SUV,2
2136,10498,2012.0,jeep,good,95307.0,SUV,2
2137,14498,2014.0,honda,good,122916.0,SUV,2
2138,4998,2009.0,nissan,good,87820.0,sedan,1
2139,9498,2009.0,nissan,good,133841.0,SUV,1
2140,8998,2009.0,acura,good,113019.0,sedan,3
2141,22498,2016.0,mercedes-benz,good,52511.0,sedan,1
2142,13998,2017.0,subaru,good,97207.0,sedan,1
2143,17998,2005.0,ram,good,144312.0,truck,1
2144,9998,2010.0,honda,good,15549.0,sedan,2
2145,7998,2007.0,saturn,good,72401.0,convertible,1
2146,6998,2005.0,nissan,good,114036.0,SUV,1
2147,13498,2012.0,honda,good,149442.0,SUV,2
2148,11298,2010.0,mercedes-benz,good,119644.0,SUV,1
2149,9998,2009.0,honda,good,144698.0,SUV,2
2150,6498,2011.0,subaru,salvage,131036.0,wagon,1
2151,11998,2015.0,toyota,good,97968.0,sedan,1
2152,5498,2009.0,toyota,good,156611.0,hatchback,1
2153,1998,2007.0,ford,good,193814.0,sedan,2
2154,11498,2012.0,jeep,good,157576.0,SUV,2
2155,10498,2011.0,jeep,good,147117.0,SUV,2
2156,12998,2006.0,toyota,good,173268.0,truck,1
2157,5998,2013.0,dodge,good,167984.0,sedan,3
2159,12998,2011.0,mercedes-benz,good,106555.0,sedan,1
2160,20498,2011.0,toyota,good,89419.0,truck,1
2161,13998,2013.0,volvo,good,92453.0,sedan,1
2162,8998,2010.0,honda,good,120067.0,van,2
2163,9998,2008.0,nissan,good,125097.0,truck,1
2164,5498,2008.0,nissan,good,181317.0,SUV,1
2165,5498,2010.0,ford,good,112811.0,sedan,2
2166,12998,2012.0,acura,good,96164.0,sedan,3
2167,3498,2002.0,honda,good,194318.0,sedan,2
2168,6498,2012.0,mazda,good,137251.0,wagon,1
2169,22998,2011.0,ford,good,150938.0,truck,2
2170,5998,2011.0,volkswagen,good,99228.0,sedan,1
2172,7998,2016.0,hyundai,good,70425.0,sedan,2
2173,7998,2013.0,volkswagen,salvage,57157.0,sedan,1
2174,24498,2017.0,audi,excellent,44530.0,SUV,3
2175,7998,2006.0,bmw,good,139477.0,convertible,3
2176,4498,2008.0,nissan,good,136245.0,sedan,1
